"","GEOID","median_rent","total_pop","pct_white","pct_black","pct_asian","median_hh_income","pct_renter","median_year_built_renter","aggregate_rooms","median_rooms","total_hh","pct_family","pct_unemployed","pct_rent_burdened"
"221","42101021800",1558,4726,57.7655522640711,28.1845112145578,2.07363520947948,70354,71.3091922005571,1969,2660,4,2513,44.9661758853959,8.93309222423146,57.1986607142857
"222","42101021900",2067,1568,80.8035714285714,8.73724489795918,1.08418367346939,78542,9.41704035874439,1957,709,5.7,669,52.7653213751868,1.38713745271122,6.34920634920635
"223","42101022000",2313,1459,74.7772446881426,8.77313228238519,7.95065113091158,94750,42.7828348504551,1982,843,5.9,769,47.334200260078,7.05679862306368,44.9848024316109
"224","42101023100",1920,1414,87.7652050919378,1.2022630834512,3.18246110325318,179911,30.7964601769912,1938,584,6.6,565,74.5132743362832,11.9109947643979,15.5172413793103
"225","42101023500",1570,1049,58.9132507149666,29.7426120114395,3.24118207816969,94904,43.963963963964,1944,619,6.3,555,54.4144144144144,4.75285171102662,38.9344262295082
"226","42101023600",1488,2559,50.3321610003908,39.1168425166081,0,105491,33.9622641509434,1960,1266,6.4,1166,56.8610634648371,2.16450216450216,70.959595959596
"227","42101023700",1252,4796,32.9649708090075,60.0500417014178,0.667222685571309,68676,57.5566750629723,1938,2538,4.9,2382,38.8329135180521,4.50759431651151,34.1356673960613
"228","42101023800",1207,6060,29.2739273927393,56.3696369636964,0.462046204620462,66691,63.254817987152,1938,2610,4.3,2335,50.7066381156317,6.86095931997571,70.209884901828
"229","42101023900",1500,1812,29.3046357615894,46.4128035320088,10.7064017660044,45294,92.6621160409556,1973,1296,3,1172,17.9180887372014,4.11099691675231,47.2375690607735
"230","42101024000",1098,3934,28.7239450940519,55.7193695983732,5.36349771225216,63795,72.1842225262198,1949,2297,3.6,2193,36.4797081623347,6.13636363636364,38.9766266582438
"231","42101024100",884,1480,19.9324324324324,67.7027027027027,0,18646,81.7056396148556,1946,732,3.4,727,26.1348005502063,13.1944444444444,67.8451178451178
"232","42101024200",740,4743,23.6980813830909,68.3955302551128,1.03310141260805,46144,57.6623376623377,1963,2062,5.3,1925,49.4025974025974,14.4124168514412,49.0990990990991
"233","42101024300",1198,4127,20.5233826023746,71.5289556578629,2.71383571601648,56364,53.1870428422153,1943,2079,5.3,1914,47.7011494252874,5.77819198508854,58.3497053045187
"234","42101024400",967,2926,11.0731373889269,82.9118250170882,0,53333,49.5840266222962,1945,1432,6.1,1202,51.9966722129784,0.0806451612903226,69.2953020134228
"235","42101024500",779,4914,7.36670736670737,89.031339031339,0.56980056980057,21117,61.3015688553167,1943,1906,5.6,1721,56.8855316676351,16.4923076923077,56.1137440758294
"236","42101024600",913,2426,16.1170651277824,78.4006595218467,0,53414,59.0983606557377,1938,1377,5,1220,41.4754098360656,2.92096219931271,26.4909847434119
"237","42101024700",1057,4655,7.6906552094522,90.0107411385607,0,47849,51.6611295681063,1938,1993,5.8,1806,59.5791805094131,6.64723032069971,73.8478027867095
"238","42101024800",NA,2113,1.84571699006152,95.7879791765263,0,50385,30.352644836272,1938,880,6.2,794,65.9949622166247,2.87081339712919,65.9751037344398
"239","42101024900",1323,3116,1.02695763799743,95.1219512195122,0,24904,40.9090909090909,1950,1382,6,1078,57.7922077922078,7.04727921498662,60.5442176870748
"240","42101025200",879,8425,10.7537091988131,84.2017804154303,0.106824925816024,30596,57.6084029086992,1938,3850,5.2,3713,46.1352006463776,1.41134205799333,62.2253389434315
"241","42101025300",1184,4747,11.1649462818622,84.6008005055825,0.99009900990099,55988,38.2671480144404,1947,2366,5.7,2216,63.673285198556,0.817757009345794,53.3018867924528
"242","42101025400",1142,3829,14.3118307652129,82.1885609819796,0.861843823452599,68287,44.258872651357,1938,2093,5.9,1916,50.1043841336117,4.42105263157895,49.8820754716981
"243","42101025500",1445,2765,52.1157323688969,40.1084990958409,1.04882459312839,78798,25.9010896898575,1943,1257,6.9,1193,67.476948868399,10.377358490566,45.6310679611651
"244","42101025600",1571,2758,56.562726613488,30.0217548948513,3.40826686004351,87788,34.4939271255061,1960,1260,6.5,1235,56.8421052631579,1.98630136986301,30.0469483568075
"245","42101025700",1737,3525,47.7446808510638,40.7659574468085,4.59574468085106,63542,71.504854368932,1967,2218,4.4,2060,36.504854368932,0.854244527495996,60.4887983706721
"246","42101025800",1520,1746,5.49828178694158,78.2359679266896,0.0572737686139748,50813,19.7199533255543,1960,906,6.8,857,47.1411901983664,12.630014858841,55.6213017751479
"247","42101025900",1325,4453,2.87446665169549,94.2735234673254,1.21266561868403,53713,20.7798383262007,1953,2151,6.1,2103,60.6752258678079,11.3890129522108,76.2013729977117
"248","42101026000",1423,3015,1.35986733001658,94.4278606965174,0,64868,28.4546805349183,1952,1346,6.2,1346,63.6701337295691,0.21978021978022,79.8955613577023
"249","42101026100",1125,3068,4.30247718383312,93.155149934811,0,56546,36.9853454291696,1958,1522,5.3,1433,40.0558269364969,0.186219739292365,49.622641509434
"250","42101026200",1261,4100,1.39024390243902,93.0975609756098,0.707317073170732,59954,18.0730101735488,1958,1830,6.2,1671,64.8114901256732,2.96803652968037,52.317880794702
"251","42101026301",1351,4180,2.20095693779904,89.688995215311,0,67379,8.22669104204753,1958,1747,6.4,1641,69.9573430834857,6.46242221158449,88.8888888888889
"252","42101026302",1164,4703,2.95556028067191,92.8981501169466,0,77160,29.0582110743019,1947,2216,6,2113,61.3345953620445,10.234375,22.4755700325733
"253","42101026400",1291,5474,0.365363536719035,99.2692729265619,0.365363536719035,63867,30.5735230702889,1944,2501,5.9,2319,54.2475204829668,10.518679724338,25.8110014104372
"254","42101026500",1522,5001,4.13917216556689,91.3217356528694,0.339932013597281,46806,21.1444141689373,1956,1878,5.9,1835,59.8365122615804,5.84474885844749,85.8247422680412
"255","42101026600",1328,6989,2.26069537845185,89.4405494348262,0,52267,23.9957716701903,1942,2913,6.2,2838,65.3276955602537,3.65598885793872,54.3318649045521
"256","42101026700",1131,7067,0.0566011037215226,93.6465261072591,0,51021,25.6857855361596,1948,2957,6.1,2807,67.1179194869968,8.12898891501512,40.3606102635229
"257","42101026800",1100,4412,13.3272892112421,75.2266545784225,1.17860380779692,41330,71.2958867757629,1957,2418,4.6,2261,36.7536488279522,9.29741151611199,50.1240694789082
"258","42101026900",1002,2385,20.461215932914,69.853249475891,3.39622641509434,69769,38.5943279901356,1938,853,7.4,811,52.6510480887793,2.09125475285171,53.3546325878594
"259","42101027000",1234,2708,13.4785819793205,77.4741506646972,3.397341211226,95619,32.5865580448065,1961,1031,5.8,982,63.6456211812627,8.46805234795997,35
"260","42101027100",1136,2638,5.95147839272176,69.4465504169826,15.6178923426839,60255,26.1158594491928,1962,1086,5.8,1053,48.4330484330484,3.2171581769437,40
"261","42101027200",1436,4439,4.10002252759631,78.3735075467448,1.73462491552151,64102,34.049240440021,1967,2094,5.8,1909,61.6553169198533,10.4807692307692,57.3846153846154
"262","42101027300",1323,5505,10.4450499545867,47.0299727520436,24.6503178928247,42423,36.8443138900546,1951,2383,5.8,2383,65.925304238355,5.09259259259259,63.2118451025057
"263","42101027401",962,3283,4.5994517209869,46.0554371002132,35.1203167834298,49869,51.7998244073749,1938,1233,5.8,1139,74.5390693590869,7.53803596127248,34.2372881355932
"264","42101027402",1078,6457,9.58649527644417,55.0100665943937,16.6176242837231,71551,10.3857566765579,1957,2491,6.2,2359,64.137346333192,8.46560846560847,56.734693877551
"265","42101027500",1221,4532,8.62753751103266,66.4165931156222,5.38393645189762,61875,28.5629099582588,1938,1833,6.1,1677,77.9964221824687,19.5774040534713,39.0396659707724
"266","42101027600",1089,4025,3.1055900621118,78.5093167701863,2.60869565217391,65282,47.2324723247232,1938,2059,5.7,1897,54.5598313125988,1.45246478873239,49.1071428571429
